iteration,start,end,duration
0,8468697164320,8625280449529,156583285209
1,8642298083110,8799719500612,157421417502
2,8816329035366,8973751285320,157422249954
3,8990036903320,9146815665386,156778762066
4,9163665993631,9310910286746,147244293115
5,9327463945732,9484393200228,156929254496
6,9501059241910,9638480939697,137421697787
7,9658634937214,9816351087651,157716150437
8,9833244970164,9990309961214,157064991050
9,10007185029295,10164641665295,157456636000
