iteration,start,end,duration
0,25822164669771,25822381791672,217121901
1,25822381794888,25822510542105,128747217
2,25822510543988,25822612385635,101841647
3,25822612387599,25822702659979,90272380
4,25822702661943,25822796191671,93529728
5,25822796193695,25822891444637,95250942
6,25822891446791,25822995221901,103775110
7,25822995223895,25823086990117,91766222
8,25823086993373,25823177255382,90262009
9,25823177257616,25823270530529,93272913
