iteration,start,end,duration
0,25931706113573,25931758001839,51888266
1,25931758003693,25931801308995,43305302
2,25931801310878,25931842884336,41573458
3,25931842887372,25931885161843,42274471
4,25931885163917,25931921230722,36066805
5,25931921232486,25931955903195,34670709
6,25931955905089,25931991716602,35811513
7,25931991718756,25932028374188,36655432
8,25932028376062,25932067100869,38724807
9,25932067103144,25932103390004,36286860
