iteration,start,end,duration
0,25819367735462,25819889146473,521411011
1,25819889148517,25819953158407,64009890
2,25819953160481,25820013767983,60607502
3,25820013769666,25820075831556,62061890
4,25820075833750,25820137080866,61247116
5,25820137082971,25820200039499,62956528
6,25820200041763,25820255334772,55293009
7,25820255336735,25820313352432,58015697
8,25820313354436,25820368085070,54730634
9,25820368087114,25820422302211,54215097
