iteration,start,end,duration
0,25926122511352,25926665555193,543043841
1,25926665557688,25926848402356,182844668
2,25926848403839,25927038660724,190256885
3,25927038662918,25927220325542,181662624
4,25927220327766,25927396036890,175709124
5,25927396039084,25927587587577,191548493
6,25927587589550,25927784898666,197309116
7,25927784901141,25927992142654,207241513
8,25927992145049,25928172055117,179910068
9,25928172057020,25928324076440,152019420
