iteration,start,end,duration
0,6598284190813,6756308080590,158023889777
1,6773774797662,6922000768353,148225970691
2,6941770419249,7098924284831,157153865582
3,7116510680715,7273804211274,157293530559
4,7291535687574,7439293983749,147758296175
5,7456818676909,7604103401214,147284724305
6,7624437930824,7781725809348,157287878524
7,7799167986431,7956654408564,157486422133
8,7974117428921,8130855874756,156738445835
9,8148355514311,8295606105502,147250591191
