iteration,start,end,duration
0,8279862337203,8279933468636,71131433
1,8279933470109,8280016236433,82766324
2,8280016238096,8280087040630,70802534
3,8280087042243,8280156274593,69232350
4,8280156276446,8280221100684,64824238
5,8280221102959,8280296551886,75448927
6,8280296553520,8280377918035,81364515
7,8280377920640,8280454116759,76196119
8,8280454118432,8280532169288,78050856
9,8280532170771,8280608196577,76025806
