iteration,start,end,duration
0,8094121117850,8094291566242,170448392
1,8094291568136,8094382863225,91295089
2,8094382864557,8094468040943,85176386
3,8094468042446,8094552095275,84052829
4,8094552097249,8094640637733,88540484
5,8094640641651,8094739117290,98475639
6,8094739119304,8094828020408,88901104
7,8094828022281,8094908232433,80210152
8,8094908234477,8095004545177,96310700
9,8095004547722,8095104346960,99799238
