iteration,start,end,duration
0,25931251477821,25931306472395,54994574
1,25931306474259,25931352770887,46296628
2,25931352773121,25931401467532,48694411
3,25931401469496,25931443005191,41535695
4,25931443008958,25931486630150,43621192
5,25931486632234,25931529170485,42538251
6,25931529172779,25931568891426,39718647
7,25931568894462,25931610131820,41237358
8,25931610135387,25931657971326,47835939
9,25931657973911,25931704723850,46749939
