iteration,start,end,duration
0,9717662064345,9731403736355,13741672010
1,9804600294236,9818512314565,13912020329
2,9891891695581,9905786739870,13895044289
3,9978802805800,9992582759718,13779953918
4,10065241229709,10078914172217,13672942508
5,10152130368375,10165766660976,13636292601
6,10238550592517,10252346895989,13796303472
7,10325742140781,10339554901877,13812761096
8,10412932534710,10426797618953,13865084243
9,10500146719451,10513538034156,13391314705
