iteration,start,end,duration
0,8277225339007,8277273805702,48466695
1,8277273807375,8277313288247,39480872
2,8277313289700,8277355098346,41808646
3,8277355099679,8277395880424,40780745
4,8277395881766,8277433938134,38056368
5,8277433939156,8277478252764,44313608
6,8277478254418,8277521438493,43184075
7,8277521440527,8277559100104,37659577
8,8277559101497,8277599479691,40378194
9,8277599481494,8277639252018,39770524
