iteration,start,end,duration
0,216660432940,385175094021,168514661081
1,402956925389,571761361235,168804435846
2,590468759919,768988888045,178520128126
3,786519539715,965430305574,178910765859
4,983125736431,1160419738775,177294002344
5,1178417655330,1356541979484,178124324154
6,1373766991017,1551734217758,177967226741
7,1569504027425,1746785551706,177281524281
8,1764249634366,1943292974653,179043340287
9,1961403414019,2139301412238,177897998219
