iteration,start,end,duration
0,16748931602763,16766515866369,17584263606
1,16926321592372,16943408076863,17086484491
2,17099259310019,17116651546878,17392236859
3,17271690995047,17288870457549,17179462502
4,17445202816931,17462668432160,17465615229
5,17617592115030,17635338796372,17746681342
6,17791793648902,17808868434854,17074785952
7,17964571014042,17981629529736,17058515694
8,18137353732215,18154997977396,17644245181
9,18311302063041,18328257591582,16955528541
