iteration,start,end,duration
0,25813896629005,25814674461227,777832222
1,25814674463080,25814855842540,181379460
2,25814855844434,25815021381320,165536886
3,25815021383224,25815194408642,173025418
4,25815194410926,25815369541357,175130431
5,25815369543381,25815545299833,175756452
6,25815545301777,25815706168146,160866369
7,25815706169950,25815889113127,182943177
8,25815889115882,25816057995264,168879382
9,25816057997007,25816222291335,164294328
