iteration,start,end,duration
0,8274597800986,8274931363727,333562741
1,8274931365410,8275118522748,187157338
2,8275118524281,8275294766916,176242635
3,8275294768399,8275459543765,164775366
4,8275459545298,8275621649996,162104698
5,8275621652100,8275785101627,163449527
6,8275785103430,8275947508140,162404710
7,8275947509783,8276100533435,153023652
8,8276100536200,8276247262265,146726065
9,8276247263939,8276439734195,192470256
