iteration,start,end,duration
0,4394705341931,4542479552119,147774210188
1,4559994467447,4707820065909,147825598462
2,4725385274112,4874052483403,148667209291
3,4891434740024,5049103740326,157669000302
4,5066805740217,5214578293501,147772553284
5,5231636092763,5379049284542,147413191779
6,5396722180458,5543888809411,147166628953
7,5561054881510,5708326214357,147271332847
8,5725964174441,5873480928421,147516753980
9,5890873294045,6038654127262,147780833217
