iteration,start,end,duration
0,10597161123147,10610904517825,13743394678
1,10684505763999,10697796337442,13290573443
2,10772248947032,10785724890344,13475943312
3,10859221333377,10872503630492,13282297115
4,10947710741393,10960812618804,13101877411
5,11034801156975,11047976630007,13175473032
6,11122640241122,11136353764420,13713523298
7,11209732333478,11223114320835,13381987357
8,11296461163015,11310025790083,13564627068
9,11383753725203,11397575431293,13821706090
