iteration,start,end,duration
0,34952767405519,34952827054661,59649142
1,34952827056528,34952898633963,71577435
2,34952898636644,34952950880851,52244207
3,34952950883369,34953002546440,51663071
4,34953002548959,34953053193598,50644639
5,34953053195736,34953104764443,51568707
6,34953104766777,34953151276116,46509339
7,34953151278547,34953207254105,55975558
8,34953207256504,34953266905027,59648523
9,34953266907425,34953379348437,112441012
