iteration,start,end,duration
0,13163159547707,13177064207805,13904660098
1,13260362511664,13274176355303,13813843639
2,13357745278674,13371743549482,13998270808
3,13454854401546,13468595455230,13741053684
4,13552043276052,13565884185759,13840909707
5,13648909796443,13662609596502,13699800059
6,13745922431409,13759603410754,13680979345
7,13842479402085,13856283360794,13803958709
8,13939384244232,13953243473915,13859229683
9,14036830286979,14050623951238,13793664259
