iteration,start,end,duration
0,15073921086276,15090076780580,16155694304
1,15236822903070,15253646577245,16823674175
2,15400552289513,15417268167047,16715877534
3,15574642902908,15591127017557,16484114649
4,15747909841689,15764675428119,16765586430
5,15911041280013,15927815399430,16774119417
6,16075423261313,16091886175408,16462914095
7,16238590149883,16255346188822,16756038939
8,16402152898528,16419106499847,16953601319
9,16576511664940,16593209965605,16698300665
