iteration,start,end,duration
0,34954105914382,34954339796878,233882496
1,34954339799093,34954427768290,87969197
2,34954427770602,34954511244533,83473931
3,34954511246845,34954592051205,80804360
4,34954592053376,34954676885074,84831698
5,34954676887907,34954764625908,87738001
6,34954764628513,34954852739969,88111456
7,34954852742389,34954937773394,85031005
8,34954937775706,34955019728184,81952478
9,34955019730821,34955108075680,88344859
