iteration,start,end,duration
0,14134094117378,14147765041599,13670924221
1,14232419804222,14246155489772,13735685550
2,14330503926236,14344255615856,13751689620
3,14428781254798,14442545714243,13764459445
4,14527511360101,14541605251342,14093891241
5,14625539678750,14638904527875,13364849125
6,14732520520406,14746333877295,13813356889
7,14830623462337,14843914204183,13290741846
8,14928750203273,14942573592487,13823389214
9,15026100513113,15040063532676,13963019563
