iteration,start,end,duration
0,13393092323139,13410552650914,17460327775
1,13558586823835,13576370893552,17784069717
2,13733156651470,13750909570987,17752919517
3,13898772652665,13916231221382,17458568717
4,14063726914409,14080770617476,17043703067
5,14227949647807,14245149852643,17200204836
6,14393268085680,14410881771384,17613685704
7,14559262915933,14577061149801,17798233868
8,14734401445393,14752143488358,17742042965
9,14899875435596,14917098581358,17223145762
