iteration,start,end,duration
0,34886081576277,34892851838448,6770262171
1,34892851850768,34898427079713,5575228945
2,34898427081928,34903938361773,5511279845
3,34903938364367,34909454390557,5516026190
4,34909454392749,34915011529204,5557136455
5,34915011531874,34920574527483,5562995609
6,34920574529664,34926094218759,5519689095
7,34926094222558,34931601332938,5507110380
8,34931601335131,34937101684112,5500348981
9,34937101686272,34942621406497,5519720225
