iteration,start,end,duration
0,25820969780575,25821021689080,51908505
1,25821021691014,25821068474713,46783699
2,25821068476236,25821119020880,50544644
3,25821119023094,25821168247305,49224211
4,25821168249149,25821213198639,44949490
5,25821213200703,25821265569186,52368483
6,25821265572693,25821312890295,47317602
7,25821312892549,25821362450305,49557756
8,25821362452619,25821411530431,49077812
9,25821411532335,25821459741814,48209479
