iteration,start,end,duration
0,25628624611671,25629581302153,956690482
1,25629581304317,25629789870575,208566258
2,25629789872559,25629969285097,179412538
3,25629969286821,25630159826192,190539371
4,25630159827785,25630346351484,186523699
5,25630346353588,25630526759655,180406067
6,25630526761639,25630696663194,169901555
7,25630696665197,25630869109863,172444666
8,25630869111586,25631027612128,158500542
9,25631027613711,25631172509384,144895673
