iteration,start,end,duration
0,22834674675870,22852037392479,17362716609
1,23021352217882,23038378455863,17026237981
2,23207839092737,23225468569706,17629476969
3,23384733301454,23402147154759,17413853305
4,23571281355329,23588586450501,17305095172
5,23748092518997,23765647299129,17554780132
6,23934999798911,23952137720175,17137921264
7,24111225632303,24128897746155,17672113852
8,24293553031723,24310717593193,17164561470
9,24480282384384,24497466302790,17183918406
